vcdl_n_width,vcdl_p_width,tc_n_width,tc_p_width,vdd,fmin,fmax,pmin,pmax
5.5e-07,8.4e-07,1.365e-06,2.09e-06,1.0,4058299072.1989,9850664129.3193,0.0036435,0.0053036
5.5e-07,8.4e-07,1.43e-06,1.71e-06,0.8,4531316566.9137,8173697534.4729,0.0017723,0.0027719
5.5e-07,8.4e-07,1.43e-06,1.805e-06,0.8,4757625765.8272,7946391789.9801,0.0017883,0.0028317
5.5e-07,8.4e-07,1.43e-06,1.805e-06,0.9,4322216275.3281,9212483953.6316,0.0026048,0.0036737
5.5e-07,8.4e-07,1.43e-06,1.9e-06,0.8,4772373065.0419,7721382137.3703,0.0018042,0.0028722
5.5e-07,8.4e-07,1.43e-06,1.9e-06,0.9,4337353336.8933,8952979547.1827,0.0027009,0.0037452
5.5e-07,8.4e-07,1.43e-06,1.995e-06,0.8,4726643872.3695,7539163230.0336,0.0018204,0.0028957
5.5e-07,8.4e-07,1.43e-06,1.995e-06,0.9,4302866768.3266,8690431920.3961,0.002781,0.0038459
5.5e-07,8.4e-07,1.43e-06,2.09e-06,0.8,4731508998.6801,7356810055.25,0.0018339,0.0029201
5.5e-07,8.4e-07,1.43e-06,2.09e-06,0.9,4310557481.4419,8540390653.3887,0.0028237,0.0039433
5.5e-07,8.8e-07,1.17e-06,1.71e-06,0.8,5212757975.7328,7375416303.615,0.001717,0.0028868
5.5e-07,8.8e-07,1.17e-06,1.71e-06,0.9,4653996474.6484,8554235464.3551,0.0027213,0.0039517
5.5e-07,8.8e-07,1.17e-06,1.71e-06,1.0,4362589727.6958,9418101145.1718,0.0035707,0.0052455
5.5e-07,8.8e-07,1.17e-06,1.805e-06,0.8,5125634290.4168,7237910540.0655,0.0017335,0.0028949
5.5e-07,8.8e-07,1.17e-06,1.805e-06,0.9,4607975283.2268,8685512664.798,0.0027748,0.0040003
5.5e-07,8.8e-07,1.17e-06,1.805e-06,1.0,4332616788.109,9569845731.5861,0.0036929,0.005284
5.5e-07,8.8e-07,1.17e-06,1.9e-06,0.8,5156712979.4913,7321233306.8711,0.0017512,0.0029081
5.5e-07,8.8e-07,1.17e-06,1.9e-06,0.9,4653234515.5104,8552588983.9238,0.0028374,0.0040494
5.5e-07,8.8e-07,1.17e-06,1.9e-06,1.0,4384171231.4157,9444295687.2636,0.003814,0.0053235
5.5e-07,8.8e-07,1.17e-06,1.995e-06,0.8,5114524425.5038,7409233354.6272,0.0017765,0.0029253
5.5e-07,8.8e-07,1.17e-06,1.995e-06,0.9,4636166102.1402,8617143989.189,0.002921,0.0041015
5.5e-07,8.8e-07,1.17e-06,1.995e-06,1.0,4381891348.533,9540484662.7427,0.0039359,0.0053665
5.5e-07,8.8e-07,1.17e-06,2.09e-06,0.8,5144342670.6556,7279359148.1336,0.0018048,0.0029442
5.5e-07,8.8e-07,1.17e-06,2.09e-06,0.9,4676460210.1905,8460422860.1072,0.0029816,0.0041556
5.5e-07,8.8e-07,1.17e-06,2.09e-06,1.0,4432117855.2073,9632475848.5644,0.0040537,0.0054184
5.5e-07,8.8e-07,1.235e-06,1.71e-06,0.8,4942842126.8678,7429259738.4113,0.001741,0.0028753
5.5e-07,8.8e-07,1.235e-06,1.71e-06,0.9,4451543701.3227,8651190530.8155,0.002769,0.0038965
5.5e-07,8.8e-07,1.235e-06,1.71e-06,1.0,4174936558.0042,9695265247.2186,0.0034723,0.0051364
5.5e-07,8.8e-07,1.235e-06,1.805e-06,0.8,5036080454.2966,7305148992.785,0.0017487,0.0029006
5.5e-07,8.8e-07,1.235e-06,1.805e-06,0.9,4539871247.637,8505249011.7322,0.0027863,0.0039561
5.5e-07,8.8e-07,1.235e-06,1.805e-06,1.0,4260061470.4717,9410981630.4354,0.0035899,0.005246
5.5e-07,8.8e-07,1.235e-06,1.9e-06,0.8,4973090876.7927,7402830863.3588,0.0017568,0.0029142
5.5e-07,8.8e-07,1.235e-06,1.9e-06,0.9,4499127046.965,9108949671.6872,0.0028238,0.0040135
5.5e-07,8.8e-07,1.235e-06,1.9e-06,1.0,4232266119.7259,9336707248.6619,0.0037214,0.0053112
5.5e-07,8.8e-07,1.235e-06,1.995e-06,0.8,4944846891.5772,7290059504.3288,0.001769,0.0029237
5.5e-07,8.8e-07,1.235e-06,1.995e-06,0.9,4485700727.2097,8545817708.0138,0.0028857,0.0040671
5.5e-07,8.8e-07,1.235e-06,1.995e-06,1.0,4228992555.3513,9534673105.4601,0.003859,0.0053508
5.5e-07,8.8e-07,1.235e-06,2.09e-06,0.8,4994903577.9592,7187302207.5443,0.001786,0.0029364
5.5e-07,8.8e-07,1.235e-06,2.09e-06,0.9,4535946209.5893,8413605569.2149,0.0029247,0.0041197
5.5e-07,8.8e-07,1.235e-06,2.09e-06,1.0,4283096207.2972,9400370861.1921,0.0039919,0.0053898
5.5e-07,8.8e-07,1.3e-06,1.71e-06,0.8,4756995821.7156,7625529175.7494,0.0017717,0.0028581
5.5e-07,8.8e-07,1.3e-06,1.71e-06,0.9,4307753547.4022,8694867764.7968,0.0027504,0.0037829
5.5e-07,8.8e-07,1.3e-06,1.805e-06,0.8,4941362211.1022,7389903167.7068,0.0017789,0.0028841
5.5e-07,8.8e-07,1.3e-06,1.805e-06,0.9,4465143281.2112,8588134397.4535,0.0027955,0.0038894
5.5e-07,8.8e-07,1.3e-06,1.805e-06,1.0,4191085572.7263,9771778442.1105,0.0034847,0.0051396
5.5e-07,8.8e-07,1.3e-06,1.9e-06,0.8,4893662559.8387,7244535459.6702,0.0017837,0.0029114
5.5e-07,8.8e-07,1.3e-06,1.9e-06,0.9,4432102609.0957,8483745780.3889,0.002825,0.0039627
5.5e-07,8.8e-07,1.3e-06,1.9e-06,1.0,4167733209.5142,9767272052.7088,0.0035907,0.0052265
5.5e-07,8.8e-07,1.3e-06,1.995e-06,0.8,4857050344.4585,7359917293.444,0.0017913,0.0029317
5.5e-07,8.8e-07,1.3e-06,1.995e-06,0.9,4407592623.8341,8583418616.7067,0.0028492,0.004028
5.5e-07,8.8e-07,1.3e-06,1.995e-06,1.0,4151537030.7749,9325034935.3647,0.0037166,0.0053288
5.5e-07,8.8e-07,1.3e-06,2.09e-06,0.8,4829336591.146,7266948551.208,0.0018002,0.0029414
5.5e-07,8.8e-07,1.3e-06,2.09e-06,0.9,4390143304.2268,8499492535.1186,0.002874,0.0040906
5.5e-07,8.8e-07,1.3e-06,2.09e-06,1.0,4142523779.345,9260060637.2577,0.0038526,0.0053862
5.5e-07,8.8e-07,1.365e-06,1.71e-06,0.9,4208930478.6647,9095203554.4925,0.0026599,0.0036892
5.5e-07,8.8e-07,1.365e-06,1.805e-06,0.8,4847454005.3293,7691587966.3869,0.0018002,0.0028711
5.5e-07,8.8e-07,1.365e-06,1.805e-06,0.9,4390019527.6016,8832103181.7833,0.0027458,0.0037719
5.5e-07,8.8e-07,1.365e-06,1.9e-06,0.8,4803335340.6685,7486808703.7724,0.0018105,0.0028956
5.5e-07,8.8e-07,1.365e-06,1.9e-06,0.9,4357500557.2363,8571569976.7208,0.0028029,0.0038817
5.5e-07,8.8e-07,1.365e-06,1.995e-06,0.8,4777053826.5359,7400864003.5632,0.0018211,0.0029216
5.5e-07,8.8e-07,1.365e-06,1.995e-06,0.9,4339696340.8387,8641793416.8459,0.0028315,0.0039704
5.5e-07,8.8e-07,1.365e-06,1.995e-06,1.0,4092314434.7724,9970499106.3928,0.0035832,0.0052315
5.5e-07,8.8e-07,1.365e-06,2.09e-06,0.8,4751462831.0304,7318058913.8833,0.0018297,0.0029455
5.5e-07,8.8e-07,1.365e-06,2.09e-06,0.9,4322681282.8634,8564419692.1387,0.002847,0.0040421
5.5e-07,8.8e-07,1.365e-06,2.09e-06,1.0,4081488385.3039,9620998507.9128,0.0036987,0.0053288
5.5e-07,8.8e-07,1.43e-06,1.71e-06,0.8,4573192156.1839,8252093470.3639,0.0017841,0.0027873
5.5e-07,8.8e-07,1.43e-06,1.805e-06,0.8,4795776694.3269,8022780036.5543,0.0018018,0.002845
5.5e-07,8.8e-07,1.43e-06,1.805e-06,0.9,4350087776.8094,9302535446.3544,0.0026387,0.0037
5.5e-07,8.8e-07,1.43e-06,1.9e-06,0.8,4803068439.0315,7799302884.9151,0.0018203,0.0028849
5.5e-07,8.8e-07,1.43e-06,1.9e-06,0.9,4359386002.1126,9025596431.2738,0.0027326,0.0037721
5.5e-07,8.8e-07,1.43e-06,1.995e-06,0.8,4770182037.966,7593891619.4214,0.0018386,0.002908
5.5e-07,8.8e-07,1.43e-06,1.995e-06,0.9,4335198031.1214,8753461282.3539,0.0028043,0.0038744
5.5e-07,8.8e-07,1.43e-06,2.09e-06,0.8,4702717204.5587,7402251266.4137,0.0018537,0.002932
5.5e-07,8.8e-07,1.43e-06,2.09e-06,0.9,4282894014.9063,8572318177.2612,0.0028405,0.0039768
